# Constructed from biom file
#OTU ID	L1S105	L1S140	L1S208	L1S257	L1S281	L1S57	L1S76	L1S8	L2S155	L2S175	L2S204	L2S222	L2S240	L2S309	L2S357	L2S382	L3S242	L3S294	L3S313	L3S341	L3S360	L3S378	L4S112	L4S137	L4S63	L5S104	L5S155	L5S174	L5S203	L5S222	L5S240	L6S20	L6S68	L6S93	“taxonomy”
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae;g__Corynebacterium	0.0	0.000977244171436549	0.0	0.0	0.0	0.0	0.0	0.0	0.29399796541200407	0.3116735066119471	0.03356554781507283	0.05145905240037653	0.005730092867022327	0.10711768851303735	0.14538558786346398	0.06969919295671313	0.0	0.3461224489795918	0.3082502266545784	0.0446985446985447	0.05263157894736842	0.0	0.12074340527577937	0.0960285132382892	0.1138136288998358	0.0	0.0	0.0	0.0014204545454545455	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002797558494404883	0.011855905152758778	0.00506649778340722	0.0012550988390335738	0.03517091483896463	0.008456659619450317	0.009270965023177412	0.009048667155783811	0.0	0.007346938775510204	0.017225747960108794	0.004158004158004158	0.0	0.0	0.009832134292565946	0.00835030549898167	0.0049261083743842365	0.07992815446789403	0.035555555555555556	0.02304147465437788	0.039299242424242424	0.012296707655692185	0.05803571428571429	0.01575492341356674	0.03745819397993311	0.005465266791313103
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.032262210796915165	0.02638559262878682	0.048699705593719333	0.03271759549154665	0.045049130763416476	0.014594346127327051	0.03813397737384009	0.01876866202189677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014492753623188406	0.0	0.0	0.0	0.0	0.024819855884707767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	0.0	0.0	0.0008586849852796859	0.0	0.0	0.0	0.0	0.0	0.009409969481180062	0.018923848609211126	0.0	0.004079071226859115	0.05868405453467694	0.0	0.008849557522123894	0.02739056003912937	0.0	0.006530612244897959	0.017225747960108794	0.007276507276507277	0.0	0.0	0.010191846522781775	0.02525458248472505	0.0025656814449917897	0.06466097889537495	0.05611111111111111	0.1443932411674347	0.06723484848484848	0.058310194367314556	0.0546875	0.047556528081692195	0.04565217391304348	0.07320581044153603
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__	0.0	0.001535669412257434	0.0	0.0	0.0	0.0	0.0	0.0	0.008646998982706003	0.0047879616963064295	0.0	0.01631628490743646	0.027267338470657973	0.0	0.0	0.00880410858400587	0.0	0.0236734693877551	0.0	0.0	0.007223942208462332	0.004803843074459567	0.0	0.11680244399185336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	0.0	0.0011168504816417703	0.0	0.0	0.0	0.0	0.0	0.0	0.026703967446592064	0.010715914272685818	0.009816339455351488	0.004079071226859115	0.0007903576368306659	0.05144467935165609	0.025705857564264644	0.008314991440449988	0.0	0.02040816326530612	0.021758839528558477	0.008316008316008316	0.0	0.0	0.009952038369304556	0.007942973523421588	0.052545155993431854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20676500508647	0.017783857729138167	0.012349588347055098	0.016943834326953247	0.004742145820983995	0.0	0.0	0.0009782342871117633	0.0	0.23265306122448978	0.014505893019038985	0.010395010395010396	0.013415892672858616	0.0	0.007194244604316547	0.0010183299389002036	0.009339080459770116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	0.0	0.001535669412257434	0.0	0.0	0.0	0.0	0.0	0.0	0.018311291963377416	0.005927952576379389	0.004433185560481318	0.005020395356134295	0.0021734835012843312	0.030303030303030304	0.018541930046354824	0.010760577158229395	0.0	0.013877551020408163	0.014505893019038985	0.0	0.0	0.0	0.01211031175059952	0.010081466395112017	0.04135878489326765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	0.00038560411311053987	0.01759039508585788	0.034592737978410205	0.04414527238572323	0.02857142857142857	0.0005745805561939783	0.0003813397737384009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024819855884707767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.08534704370179949	0.0018148820326678765	0.034960745829244355	0.04711959924859111	0.09795918367346938	0.07653413008503793	0.05681962628702174	0.01734679368690459	0.0	0.0	0.0	0.0	0.0	0.0014094432699083862	0.0	0.0	0.021181716833890748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	0.02583547557840617	0.0	0.00036800785083415113	0.000939261114589856	0.0	0.0036773155596414617	0.0011440193212152027	0.08275273709654486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02564102564102564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01627670396744659	0.001823985408116735	0.0370487650411653	0.05396925007844368	0.0013831258644536654	0.03312191684284708	0.01643489254108723	0.0017119100024455857	0.0	0.06693877551020408	0.0	0.04054054054054054	0.11764705882352941	0.0	0.02314148681055156	0.004276985743380856	0.05213464696223317	0.11809609339919173	0.0	0.0	0.0	0.0031733439111463705	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;__	0.020951156812339333	0.020103308669551862	0.06906280667320903	0.1123982467125861	0.07513227513227513	0.04148471615720524	0.02860048303038007	0.010379638845442912	0.00254323499491353	0.001823985408116735	0.0006333122229259025	0.0006275494195167869	0.007113218731475993	0.0021141649048625794	0.0	0.002690144289557349	0.013377926421404682	0.0	0.0	0.0	0.0	0.01921537229783827	0.0	0.0025458248472505093	0.0021551724137931034	0.0	0.0	0.0	0.0	0.0	0.005580357142857143	0.007148067104303428	0.008528428093645485	0.011505824823817058
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Anaerococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03535096642929807	0.0392156862745098	0.013299556681443952	0.009413241292751805	0.0013831258644536654	0.03241719520789288	0.04677623261694058	0.010760577158229395	0.0	0.03836734693877551	0.05258386219401632	0.014553014553014554	0.010319917440660475	0.0	0.03657074340527578	0.013645621181262729	0.04351395730706076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Streptobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030010172939979655	0.011399908800729594	0.01773274224192527	0.011609664261060559	0.0	0.013389711064129669	0.0037926675094816687	0.0	0.0	0.007346938775510204	0.004533091568449683	0.009355509355509356	0.015479876160990712	0.0	0.0016786570743405275	0.0004073319755600815	0.03766420361247948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003560528992878942	0.011171910624715002	0.0	0.005020395356134295	0.009681881051175657	0.0	0.012642225031605562	0.003668378576669112	0.0	0.0	0.015412511332728921	0.0	0.0	0.0	0.013669064748201438	0.013238289205702648	0.004207717569786535	0.013022002694207453	0.011666666666666667	0.00819252432155658	0.006628787878787879	0.017850059500198336	0.010602678571428572	0.0020423048869438365	0.006020066889632107	0.0014382281029771322
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002288911495422177	0.0047879616963064295	0.0	0.0	0.010472238688006322	0.0	0.0	0.002690144289557349	0.0	0.0	0.005439709882139619	0.0	0.0	0.0	0.00539568345323741	0.004582484725050916	0.003797208538587849	0.026493039964077234	0.015	0.011776753712237584	0.017045454545454544	0.011503371677905593	0.022879464285714284	0.005105762217359592	0.021070234113712373	0.00402703868833597
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002034587995930824	0.030551755585955312	0.0	0.005961719485409476	0.0	0.04580690627202255	0.011378002528445006	0.0	0.0	0.0	0.030825022665457842	0.0	0.007223942208462332	0.0	0.011870503597122302	0.0003054989816700611	0.023399014778325122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004069175991861648	0.02302781577747378	0.008866371120962635	0.012550988390335738	0.0027662517289073307	0.004933051444679351	0.009270965023177412	0.023233064318904376	0.0	0.004897959183673469	0.006346328195829556	0.060291060291060294	0.009287925696594427	0.0	0.01079136690647482	0.018533604887983706	0.002052545155993432	0.001347103726986978	0.0	0.022017409114183307	0.005208333333333333	0.0015866719555731853	0.0	0.002188183807439825	0.0071906354515050164	0.08169135624910111
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;__	0.004884318766066838	0.008376378612313277	0.0007360157016683023	0.0	0.0007558578987150416	0.0	0.023897292487606456	0.034835774207308406	0.003560528992878942	0.012539899680802553	0.004749841671944269	0.01004079071226859	0.0	0.0	0.0	0.0	0.045707915273132664	0.004081632653061225	0.012692656391659111	0.0	0.009287925696594427	0.004803843074459567	0.002278177458033573	0.00824847250509165	0.0040024630541871924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018999366687777073	0.0025101976780671476	0.0	0.0	0.0	0.002445585717779408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05560081466395112	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	0.0	0.015915119363395226	0.026373895976447497	0.07701941139636818	0.029024943310657598	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016813450760608487	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003560528992878942	0.0	0.0	0.011923438970818953	0.0	0.0	0.005478297513695744	0.04206407434580582	0.0	0.0	0.0	0.0	0.006191950464396285	0.0	0.003956834532374101	0.01904276985743381	0.0018472906403940886	0.0	0.0	0.0	0.002840909090909091	0.0	0.0	0.0032093362509117433	0.0008361204013377926	0.00043146843089313965
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.019408740359897172	0.00865559123272372	0.008464180569185476	0.004070131496556042	0.004383975812547241	0.03275109170305677	0.01766874284987924	0.008815583676951514	0.001780264496439471	0.0	0.0	0.004706620646375902	0.0	0.006342494714587738	0.0	0.0	0.0	0.0	0.0	0.007276507276507277	0.0	0.018414731785428344	0.006115107913669065	0.0	0.004310344827586207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013224821973550356	0.005699954400364797	0.02121595946801773	0.11735174144963915	0.0	0.009866102889358703	0.00337126000842815	0.0	0.0	0.0	0.0	0.0	0.0629514963880289	0.0	0.004436450839328537	0.0	0.0159072249589491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001780264496439471	0.007067943456452348	0.0009499683343888537	0.0021964229683087543	0.0	0.021846370683579985	0.007585335018963337	0.008559550012227928	0.0	0.005714285714285714	0.009972801450589302	0.002079002079002079	0.0	0.0	0.010431654676258994	0.0025458248472505093	0.01087848932676519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;__;__	0.004498714652956298	0.0	0.0	0.012366938008766436	0.0072562358276643995	0.013675017237416686	0.010931740180500827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019499178981937603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001017293997965412	0.0009119927040583675	0.0	0.0018826482585503608	0.00671803991306066	0.0021141649048625794	0.00337126000842815	0.016629982880899976	0.0	0.0	0.0	0.0	0.0	0.0	0.001079136690647482	0.0034623217922606924	0.002360426929392447	0.00449034575662326	0.0044444444444444444	0.010752688172043012	0.017992424242424244	0.007140023800079333	0.00390625	0.010649161196207148	0.005183946488294315	0.015389040701855315
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	0.004884318766066838	0.0	0.0	0.0	0.0	0.03435991726039991	0.009787720859285623	0.01677804635290772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0189520624303233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.010154241645244215	0.005584252408208851	0.002576054955839058	0.004226675015654352	0.0036281179138321997	0.004022063893357849	0.003686284479471209	0.008815583676951514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020066889632107024	0.0	0.0	0.0	0.0	0.007205764611689352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.013367609254498715	0.001954488342873098	0.01925907752698724	0.0036005009392611146	0.0031746031746031746	0.02746495058607217	0.00788102199059362	0.005260912839471065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008918617614269788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	0.0	0.006701102889850622	0.0023307163886162907	0.005009392611145898	0.004232804232804233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012052953961667655	0.0	0.0	0.00586940572267058	0.0	0.0	0.0	0.0	0.0	0.017614091273018415	0.0	0.003360488798370672	0.0	0.009878760664571173	0.005555555555555556	0.007680491551459293	0.011837121212121212	0.005553351844506148	0.009486607142857142	0.01721371261852662	0.009866220735785953	0.004314684308931396
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.004241645244215938	0.003908976685746196	0.007728164867517174	0.0031308703819661866	0.031746031746031744	0.022753390025281546	0.001271132579128003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003560528992878942	0.010259917920656635	0.0034832172260924636	0.005334170065892689	0.0	0.005637773079633545	0.01938474504846186	0.0	0.0	0.0	0.012692656391659111	0.0	0.005159958720330237	0.0	0.026139088729016786	0.0005091649694501018	0.012520525451559935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001271617497456765	0.004103967168262654	0.0	0.0	0.007705986959098993	0.0	0.0	0.028613352898019074	0.0	0.0016326530612244899	0.0	0.0	0.0020639834881320948	0.0	0.0019184652278177458	0.009979633401221997	0.0	0.003592276605298608	0.002777777777777778	0.00409626216077829	0.007575757575757576	0.009520031733439112	0.00390625	0.006710430342815463	0.011872909698996655	0.011362002013519345
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02288911495422177	0.0	0.0	0.013178537809852526	0.00039517881841533294	0.0	0.014327855035819638	0.0	0.0	0.014693877551020407	0.0	0.0	0.025799793601651185	0.0	0.007434052757793765	0.000814663951120163	0.005028735632183908	0.023798832510103278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.003213367609254499	0.001535669412257434	0.009445534838076546	0.025986224170319348	0.024792139077853364	0.020799816134222018	0.0	0.0012796815014929617	0.000508646998982706	0.0	0.0	0.0	0.0	0.0035236081747709656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillospira	0.009640102827763496	0.03922937316766718	0.024656526005888125	0.040857858484658734	0.02947845804988662	0.015283842794759825	0.01271132579128003	0.012939001848428836	0.001780264496439471	0.0	0.0	0.0	0.0	0.0014094432699083862	0.0	0.0	0.010033444816053512	0.0	0.0	0.0	0.0	0.041633306645316254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002797558494404883	0.0	0.006966434452184927	0.0335738939441481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005197505197505198	0.0392156862745098	0.0	0.0019184652278177458	0.0	0.003284072249589491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	0.004241645244215938	0.0	0.005029440628066732	0.001878522229179712	0.0012093726379440665	0.005401057228223397	0.00864370153807042	0.0	0.000508646998982706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Gemmiger	0.0	0.0	0.012757605495583905	0.007827175954915467	0.00710506424792139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
